stationID,stationLng,stationLat,label
2223,120.824735,27.922663,7
2224,120.67253,27.98445,0
2225,120.71371,28.01963,1
2226,120.82859,27.95539,7
2227,120.66578,27.98375,0
2228,120.5872,27.94986,11
2229,120.65649,27.99852,3
2230,120.67049,28.01549,3
2232,120.71016,27.99607,1
2233,120.81525,27.86543,7
2234,120.63331,27.8815,15
2235,120.632305,28.013323,9
2236,120.674,27.9946,0
2237,120.69797,27.92797,13
2238,120.68541,27.90081,15
2239,120.68192,28.00222,0
2241,120.72346,27.98751,1
2242,120.645,28.094722,10
2243,120.80808,27.94879,7
2244,120.71778,27.985555,1
2245,120.70208,28.08922,16
2246,120.61647,28.04353,2
2247,120.63358,28.04525,2
2248,120.69186,27.97512,4
2249,120.68626,27.997139,0
2250,120.6923,27.92446,13
2252,120.659,28.0135,3
2253,120.55189,28.0915,10
2254,120.816621,27.923401,7
2255,120.67972,27.99861,0
2256,120.636972,27.998412,3
2257,120.67284,28.01174,3
2258,120.65764,28.01658,3
2259,120.69636,28.00154,1
2260,120.62639,27.97853,6
2261,120.68557,27.97054,4
2262,120.628236,27.987407,6
2263,120.65848,28.00726,3
2264,120.64911,27.95241,4
2265,120.70931,27.99418,1
2266,120.64983,28.02675,2
2267,120.656944,28.013333,3
2268,120.56845,28.04196,12
2269,120.65452,28.0054,3
2270,120.78536,28.05695,14
2271,120.61281,28.01831,8
2272,120.69145,27.91974,13
2273,120.58611,27.88312,17
2274,120.81482,27.87983,7
2277,120.67188,27.99474,0
2278,120.65965,28.0258,2
2279,120.70501,27.98388,0
2280,120.64822,28.01549,3
2281,120.63625,28.00143,3
2282,120.69051,27.99125,0
2283,120.649446,28.012454,3
2284,120.67866,28.02084,3
2285,120.67777,28.0089,0
2286,120.84031,28.06047,14
2287,120.645773,28.002169,3
2288,120.713536,28.014173,1
2289,120.65309,28.01476,3
2290,120.5954,28.01109,8
2291,120.66485,28.01116,3
2292,120.58643,28.04572,12
2293,120.6981,27.9937,0
2294,120.65303,28.017358,3
2295,120.64119,27.99006,3
2296,120.62631,28.02836,2
2297,120.71116,27.92659,13
2298,120.68107,27.92952,13
2299,120.57293,28.00512,6
2300,120.72424,27.99832,1
2301,120.77582,27.97211,5
2302,120.70535,27.92002,13
2303,120.80227,27.90821,7
2304,120.63678,28.04617,2
2305,120.73922,27.98543,5
2306,120.7243,27.9696,5
2307,120.682574,27.957377,4
2309,120.81725,27.92657,7
2311,120.71436,27.98444,1
2312,120.70628,27.92006,13
2313,120.695258,28.010965,1
2314,120.81358,27.93059,7
2315,120.72128,27.9939,1
2316,120.60091,28.0271,8
2317,120.682468,27.996143,0
2318,120.647,28.0217,3
2319,120.60491,27.97631,6
2320,120.68527,27.96972,4
2321,120.69033,28.00217,0
2322,120.70661,27.99169,1
2323,120.6447,28.02463,2
2324,120.8266,27.8722,7
2325,120.69607,27.91782,13
2326,120.7509,27.97597,5
2328,120.81206,27.88837,7
2330,120.60336,27.9967,6
2331,120.67635,27.92645,13
2332,120.70401,27.92441,13
2333,120.66508,28.02407,3
2334,120.64216,27.98855,4
2335,120.66547,27.86624,15
2336,120.8036,27.87937,7
2337,120.717222,27.986111,1
2338,120.82248,27.91182,7
2339,120.678337,28.020822,3
2341,120.68066,27.98923,0
2342,120.74658,27.96902,5
2343,120.675409,27.866719,15
2344,120.64058,28.000843,3
2345,120.657267,28.009036,3
2346,120.630765,28.009052,9
2347,120.81602,27.91091,7
2348,120.60897,27.96985,6
2349,120.65761,28.01461,3
2350,120.669163,28.023129,3
2351,120.60432,27.95215,11
2352,120.618708,28.048507,2
2353,120.682079,27.973777,4
2354,120.689347,28.005487,0
2355,120.66672,28.02099,3
2356,120.7251,27.95672,5
2357,120.6689,27.92044,13
2359,120.70463,28.00191,1
2360,120.75072,27.97589,5
2361,120.76776,28.03623,1
2362,120.70412,27.92159,13
2363,120.73454,27.98627,5
2364,120.68304,27.97792,4
2365,120.59618,28.01894,8
2366,120.67677,27.97973,4
2367,120.718349,28.008302,1
2368,120.6532,27.86075,15
2369,120.68014,27.99489,0
2370,120.59178,28.08375,10
2371,120.57351,28.03981,12
2372,120.597166,28.023805,8
2373,120.65264,27.99672,3
2374,120.7985,27.93982,7
2375,120.70931,27.91276,13
2377,120.719,27.9934,1
2378,120.696286,28.013795,1
2379,120.6511,28.04982,2
2380,120.66347,27.87032,15
2381,120.66634,28.02682,3
2382,120.77649,28.02789,14
2383,120.67277,27.99134,0
2385,120.672205,27.998,0
2386,120.70996,28.01849,1
2387,120.57004,27.9665,6
2388,120.65315,28.01716,3
2389,120.63278,27.9764,6
2390,120.555538,28.018621,6
2391,120.80361,28.034242,14
2392,120.68835,28.00878,1
2393,120.63522,28.02026,3
2394,120.786,27.86351,7
2396,120.62173,28.03985,2
2397,120.64686,28.04343,2
2398,120.687804,27.923249,13
2399,120.598666,27.951096,11
2400,120.670694,28.005055,3
2402,120.606522,27.996821,6
2403,120.71749,28.005136,1
2404,120.71921,28.00556,1
2405,120.68551,27.96984,4
2406,120.63469,28.01983,3
2407,120.63194,28.06561,2
2408,120.75557,27.97638,5
2409,120.679136,28.001286,0
2410,120.79065,27.96621,7
2413,120.79137,27.85882,7
2414,120.75937,27.96391,5
2415,120.655,28.02,3
2416,120.550401,28.101941,10
2417,120.6611,28.01324,3
2418,120.67951,27.93672,13
2419,120.721813,27.980722,1
2420,120.61785,27.98362,6
2421,120.650131,28.014321,3
2422,120.82979,27.93079,7
2423,120.58316,27.97046,6
2424,120.67058,28.01008,3
2425,120.717516,28.001305,1
2426,120.647393,28.0241,3
2427,120.6772,28.0086,0
2428,120.6531,27.98819,4
2429,120.67051,28.005,3
2430,120.81628,27.96011,7
2431,120.633,28.0053,3
2432,120.59856,27.99839,6
2433,120.66394,28.02202,3
2434,120.70629,27.92215,13
2435,120.66956,27.99236,0
2437,120.657361,28.006626,3
2438,120.58623,28.04073,12
2439,120.57226,28.04261,12
2440,120.586455,28.043033,12
2441,120.72974,27.98416,5
2442,120.66235,28.01459,3
2444,120.67775,27.99277,0
2445,120.595201,27.992515,6
2446,120.66308,27.98763,0
2447,120.673448,27.907332,13
2448,120.64479,28.006623,3
2449,120.82073,27.8763,7
2450,120.63968,28.04901,2
2451,120.72171,28.01596,1
2452,120.66068,28.0105,3
2453,120.60417,28.04644,2
2454,120.56197,27.89775,11
2455,120.71218,28.002613,1
2456,120.670739,28.022125,3
2458,120.67149,27.85734,15
2459,120.648648,28.043254,2
2460,120.665431,28.021791,3
2461,120.66189,28.06159,2
2462,120.64822,27.93855,4
2463,120.59837,27.86522,17
2464,120.638055,28.023888,3
2465,120.64935,27.88796,15
2467,120.638246,28.025613,2
2468,120.632107,28.022717,3
2469,120.72917,28.00923,1
2471,120.66836,28.00877,3
2472,120.80734,27.86229,7
2473,120.620372,28.022523,8
2474,120.68226,28.00788,3
2475,120.701869,28.013766,1
2476,120.71136,27.99996,1
2477,120.74589,27.98208,5
2479,120.72822,27.95756,5
2480,120.701908,27.976345,5
2481,120.66766,27.97265,4
2482,120.65488,27.9536,4
2483,120.61196,28.02455,8
2484,120.5874,28.07449,10
2485,120.63845,27.99123,6
2486,120.66293,28.04854,2
2487,120.72583,27.96889,5
2488,120.80122,28.01749,14
2490,120.6674,27.88534,15
2491,120.68708,28.00859,0
2493,120.65303,28.01736,3
2494,120.678886,28.008598,0
2495,120.74525,28.0832,16
2496,120.76969,27.94412,5
2497,120.73494,27.92371,13
2498,120.80837,27.93632,7
2499,120.64573,28.01676,3
2500,120.77824,27.9127,7
2501,120.6623,28.02007,3
2502,120.59594,28.01993,8
2503,120.68689,28.02203,1
2504,120.55678,27.99595,6
2505,120.54847,27.94729,11
2506,120.63825,28.02561,3
2507,120.66642,28.02519,3
2508,120.66561,27.96724,4
2509,120.60442,28.02225,8
2510,120.66593,28.02204,3
2511,120.649988,28.015241,3
2512,120.67604,27.99935,0
2513,120.603702,28.060569,2
2514,120.67909,28.01474,3
2515,120.60201,28.06853,10
2516,120.73883,27.97841,5
2517,120.59052,28.08227,10
2518,120.62936,28.03042,2
2519,120.70087,27.99715,1
2520,120.69631,27.92895,13
2522,120.64076,28.01281,3
2523,120.62989,27.95223,11
2524,120.66224,27.95958,4
2526,120.679713,27.999585,0
2527,120.692285,28.018155,1
2528,120.653645,28.023744,2
2529,120.65937,27.99373,4
2530,120.66791,27.861446,15
2531,120.64416,27.99591,3
2532,120.78261,28.03232,14
2533,120.68503,27.98533,0
2534,120.628013,27.986553,6
2535,120.68309,28.01377,3
2536,120.6775,28.00726,0
2537,120.80462,27.92328,7
2538,120.77826,28.00886,14
2539,120.62724,27.97231,6
2540,120.694119,27.991878,0
2541,120.59987,27.99417,6
2542,120.61189,28.01903,8
2543,120.671401,27.978448,4
2544,120.64997,28.01046,3
2545,120.73082,27.977701,5
2546,120.647733,28.010372,3
2547,120.5896,28.077515,10
2548,120.70314,27.98874,1
2549,120.58255,27.98841,6
2550,120.61752,27.98622,6
2551,120.81296,28.0259,14
2552,120.64918,28.02662,2
2553,120.63515,28.01901,3
2554,120.680277,28.001666,0
2555,120.83605,28.04092,14
2556,120.7122,28.00322,1
2557,120.680824,28.014329,3
2558,120.69134,27.9247,13
2559,120.64986,28.01104,3
2560,120.80129,27.86448,7
2561,120.68023,28.00155,0
2562,120.68472,27.96972,4
2563,120.71718,28.00611,1
2564,120.70433,27.96169,5
2565,120.65974,27.99796,3
2567,120.656444,27.992138,4
2568,120.58582,28.04901,12
2569,120.669513,28.025414,3
2570,120.80334,27.8882,7
2571,120.8335,27.95427,7
2572,120.74015,27.9677,5
2573,120.627281,27.985516,6
2574,120.66013,27.99428,0
2575,120.59028,28.02926,12
2576,120.5999,28.02963,8
2577,120.70502,27.92101,13
2578,120.71874,27.99188,1
2579,120.57613,28.04541,12
2580,120.65454,28.00603,3
2581,120.648575,28.020019,3
2582,120.687353,27.992444,0
2583,120.71288,27.99181,1
2585,120.6081,27.98729,6
2586,120.81161,28.02241,14
2587,120.64343,28.025858,2
2588,120.5743,28.02213,12
2589,120.83038,28.02612,14
2591,120.69566,27.87292,15
2592,120.82423,27.93254,7
2593,120.66947,27.96314,4
2594,120.59066,28.08581,10
2596,120.68364,27.99589,0
2597,120.671015,27.993358,0
2599,120.66839,28.00304,3
2600,120.67445,27.93308,13
2602,120.586511,28.041463,12
2603,120.72556,27.97458,5
2604,120.6913,28.00339,1
2605,120.580737,28.024882,12
2606,120.80087,27.998592,5
2608,120.65059,28.03899,2
2609,120.59753,28.01418,8
2610,120.6342,28.0079,3
2611,120.677166,27.995832,0
2612,120.685041,27.97238,4
2613,120.696911,27.916821,13
2614,120.6293,28.01688,9
2615,120.82061,27.87142,7
2616,120.70197,28.018222,1
2617,120.65561,28.02136,3
2618,120.704,28.016323,1
2619,120.696225,27.992814,0
2620,120.667985,28.005401,3
2621,120.67777,28.01036,0
2622,120.64565,28.0547,2
2623,120.674329,27.989845,0
2624,120.71773,27.97603,1
2625,120.82864,27.89938,7
2626,120.695427,28.00254,0
2627,120.7953,28.01826,14
2628,120.67465,28.01511,3
2629,120.66739,28.024983,3
2630,120.673155,27.855366,15
2631,120.60229,28.01956,8
2632,120.71529,28.0072,1
2633,120.67531,27.98511,0
2634,120.71839,28.10609,16
2635,120.675617,28.008642,3
2636,120.6656,28.0105,3
2637,120.73128,27.99476,1
2638,120.75247,27.92052,5
2639,120.652321,28.000749,9
2640,120.57841,28.02725,12
2641,120.82807,28.00624,14
2642,120.64593,28.03965,2
2643,120.71722,27.98611,1
2644,120.784475,28.019199,14
2649,120.80804,27.88565,7
2650,120.675309,28.024386,3
2651,120.67335,28.0228,3
2652,120.781396,27.85522,7
2653,120.58917,28.03697,12
2655,120.673376,27.986872,0
2656,120.649708,28.024797,2
2657,120.64857,28.02002,3
2658,120.62652,28.023438,2
2659,120.81605,27.86472,7
2660,120.81638,27.9602,7
2661,120.589546,28.079828,10
2662,120.7017,27.9944,0
2663,120.72691,27.99627,1
2664,120.81024,27.93035,7
2665,120.634227,28.023273,3
2666,120.62863,28.04116,2
2667,120.73426,27.98624,5
2668,120.59549,27.94903,11
2669,120.60332,28.02459,8
2670,120.680295,28.004123,0
2671,120.694054,28.00505,1
2672,120.69523,28.02026,1
2673,120.74277,27.96916,5
2675,120.699,28.0028,1
2677,120.66996,27.99272,0
2678,120.823888,27.911388,7
2679,120.80753,27.96428,7
2680,120.66753,27.97782,4
2681,120.68807,28.07028,16
2682,120.64769,27.99605,3
2683,120.66709,27.9994,3
2684,120.54809,28.09082,10
2685,120.658237,28.008675,3
2686,120.683,28.0508,2
2687,120.70804,28.0443,1
2688,120.62428,28.04277,2
2689,120.69806,27.92812,13
2690,120.70643,28.00749,1
2691,120.83665,27.93204,7
2693,120.703236,27.989197,1
2694,120.70197,28.00118,1
2695,120.57308,28.04015,12
2696,120.70485,27.92345,13
2697,120.58877,28.02837,12
2698,120.681063,27.929541,13
2699,120.82481,27.92749,7
2701,120.6591,28.0144,3
2703,120.63464,27.99103,6
2705,120.646389,27.999704,3
2706,120.67252,28.05757,2
2707,120.62237,27.99147,6
2708,120.745833,27.975,5
2709,120.65929,27.96256,4
2710,120.658483,28.008051,3
2712,120.64891,28.01694,3
2713,120.82555,27.9236,7
2714,120.80518,27.8832,7
2715,120.66326,27.99435,0
2716,120.67879,28.00941,0
2717,120.656361,28.024111,3
2718,120.59481,27.94477,11
2719,120.678,27.9679,4
2720,120.684,27.97853,0
2721,120.70473,27.92299,13
2722,120.821,27.8763,7
2723,120.797741,27.856201,7
2724,120.657545,28.012221,3
2725,120.59077,28.08578,10
2726,120.80677,27.9296,7
2727,120.63874,28.009026,3
2729,120.63947,28.05359,2
2730,120.69643,27.92782,13
2731,120.615,28.045277,2
2732,120.64605,28.01146,3
2733,120.631948,28.019524,3
2734,120.63587,27.90428,15
2736,120.696683,28.008768,1
2737,120.659441,28.039023,2
2738,120.67291,27.98625,0
2739,120.775,27.9972,5
2740,120.648218,28.015485,3
2741,120.646853,28.047585,2
2742,120.67971,27.99959,0
2743,120.622963,28.049957,2
2744,120.654,28.0132,3
2745,120.62987,28.02921,2
2746,120.61579,28.03863,2
2747,120.572998,27.991808,6
2748,120.67604,27.98533,4
2749,120.65652,28.00945,3
2750,120.70115,28.00455,1
2751,120.66745,28.01002,3
2752,120.67876,28.02354,3
2754,120.66281,27.85922,15
2755,120.68067,27.99953,0
2756,120.68772,27.98645,0
2757,120.82421,27.95417,7
2758,120.67735,27.98519,0
2759,120.78929,27.96648,7
2760,120.555994,28.093393,10
2761,120.73911,27.98027,5
2762,120.67036,28.01919,3
2763,120.61801,28.06783,10
2764,120.567394,28.044142,12
2765,120.82573,27.99898,14
2766,120.606248,28.01412,8
2767,120.64916,28.00293,3
2768,120.70509,28.00063,1
2770,120.78527,27.85916,7
2771,120.72768,27.98254,5
2772,120.629271,27.979611,6
2773,120.59567,27.9589,11
2774,120.76438,27.96407,5
2775,120.80518,27.88321,7
2776,120.588,28.01919,12
2777,120.54848,27.97699,6
2778,120.64039,27.99859,3
2779,120.82629,27.9069,7
2780,120.7232,28.00116,1
2781,120.76804,28.04723,14
2783,120.80674,27.93198,7
2784,120.61542,28.05184,2
2785,120.70394,28.10399,16
2786,120.706387,28.00603,1
2787,120.6752,28.00461,0
2788,120.65546,27.96243,4
2789,120.79381,27.87222,7
2790,120.60679,27.99273,6
2791,120.58551,27.99739,6
2792,120.66759,28.02302,3
2793,120.73048,27.96841,5
2794,120.66602,28.01525,3
2795,120.8278,27.91981,7
2796,120.75195,27.97189,5
2797,120.629043,27.987898,6
2798,120.72659,27.96855,5
2800,120.6407,28.00927,3
2801,120.65545,28.01569,3
2802,120.72944,27.98055,5
2803,120.73351,27.96758,5
2804,120.68452,28.02126,1
2805,120.8262,27.92301,7
2806,120.686604,28.011028,1
2807,120.56778,28.04065,12
2808,120.55946,27.93617,11
2809,120.673347,28.022802,3
2810,120.74222,27.96861,5
2811,120.72062,28.00595,1
2812,120.64414,28.03998,2
2813,120.74326,27.96972,5
2814,120.695212,27.999117,0
2815,120.70452,28.00165,1
2816,120.63996,28.04411,2
2817,120.56368,27.98271,6
2818,120.58846,28.04104,12
2819,120.68281,27.98575,0
2820,120.74333,27.96861,5
2821,120.69684,27.99701,0
2822,120.73394,27.97743,5
2823,120.55856,27.94947,11
2824,120.70304,27.92444,13
2825,120.668383,28.021763,3
2826,120.81322,27.86957,7
2827,120.60001,28.05657,2
2828,120.67617,28.01051,0
2829,120.79589,28.02612,14
2830,120.6603,28.02312,3
2831,120.64658,28.04021,2
2832,120.80006,27.8881,7
2833,120.821,27.871,7
2834,120.59728,28.00969,8
2835,120.78597,27.94411,7
2836,120.646407,28.040311,2
2837,120.74066,27.9784,5
2838,120.677,27.97867,4
2839,120.661773,28.0089,3
2840,120.58656,28.04323,12
2841,120.70749,28.000286,1
2842,120.69743,27.98853,0
2843,120.6731,28.01538,3
2844,120.60572,28.0199,8
2845,120.5854,28.04787,12
2846,120.68266,28.00084,0
2847,120.588459,28.041041,12
2848,120.686131,27.965369,4
2849,120.57853,27.92064,11
2850,120.64,28.008888,3
2852,120.724,28.0076,1
2853,120.59211,27.97599,6
2854,120.82462,27.91056,7
2855,120.628986,27.986819,6
2856,120.69668,28.00877,1
2857,120.59534,28.09805,10
2858,120.698644,27.995808,1
2859,120.663111,27.963305,4
2860,120.62208,28.0702,10
2861,120.6142,28.00879,9
2862,120.62323,28.01436,9
2863,120.649,27.888,15
2864,120.76112,27.9665,5
2865,120.82127,27.90471,7
2866,120.67017,28.02605,3
2867,120.71478,27.971116,1
2868,120.69063,28.01828,1
2869,120.639291,28.025565,3
2870,120.660361,27.993073,0
2871,120.69408,27.92341,13
2872,120.652308,27.957813,4
2873,120.727524,28.000323,1
2874,120.756389,28.068889,14
2875,120.70347,27.92368,13
2876,120.66207,28.0074,3
2878,120.67892,28.01298,3
2879,120.644167,28.040077,2
2880,120.55625,28.06668,10
2881,120.714808,28.00606,1
2882,120.742755,27.970769,5
2883,120.572831,28.079318,10
2884,120.660411,28.010909,3
2885,120.71624,27.99535,1
2886,120.703179,27.937481,13
2887,120.57533,28.04609,12
2888,120.61286,28.05349,2
2889,120.72769,27.97509,1
2890,120.6348,28.02424,3
2891,120.83053,27.99425,14
2892,120.64792,27.87032,15
2893,120.64719,28.01724,3
2894,120.67004,28.01941,3
2896,120.69008,28.00594,1
2897,120.66008,28.01385,3
2899,120.65472,28.02802,2
2900,120.59964,28.02464,8
2901,120.7071,27.97339,5
2902,120.70621,27.92072,13
2903,120.68189,27.98648,0
2904,120.77797,27.95985,7
2905,120.57542,28.04372,12
2906,120.56796,28.08007,10
2908,120.6777,27.98585,0
2909,120.81613,27.86513,7
2910,120.638597,27.896919,15
2911,120.57826,28.0692,10
2912,120.65844,28.02671,2
2913,120.81459,27.92081,7
2914,120.64427,28.01922,3
2915,120.68157,27.98732,0
2916,120.80154,27.93792,7
2917,120.67889,27.98585,0
2918,120.643674,28.024315,3
2919,120.66047,28.01102,3
2920,120.58608,27.85731,17
2921,120.62812,28.04626,2
2922,120.708703,27.995029,1
2923,120.690547,27.942256,15
2924,120.69401,28.0079,1
2925,120.68294,28.00248,0
2926,120.61806,28.04361,2
2927,120.79958,28.02026,14
2928,120.68075,27.99271,0
2929,120.658442,28.026713,2
2930,120.71483,28.021655,1
2931,120.692752,27.998552,0
2932,120.643621,28.003843,3
2933,120.80323,27.93377,7
2934,120.69182,27.92333,13
2935,120.68004,28.00437,0
2936,120.65343,28.00577,3
2937,120.7324,27.97398,5
2938,120.59654,28.02158,8
2939,120.653141,28.011397,3
2940,120.69526,28.01097,1
2941,120.651721,28.015683,3
2942,120.64617,27.99994,3
2943,120.6698,28.02187,3
2944,120.722247,27.99929,1
2946,120.81258,27.91587,7
2948,120.60027,28.05192,2
2949,120.712569,28.000868,1
2950,120.674,28.1063,10
2952,120.670423,28.021681,3
2954,120.66573,28.05735,2
2955,120.66555,28.02188,3
2956,120.79482,28.01751,14
2957,120.7319,27.9672,5
2958,120.78821,28.01508,14
2959,120.708797,27.996193,1
2960,120.583,28.017,12
2961,120.66136,27.94751,4
2962,120.82445,27.95764,7
2963,120.61588,27.98802,6
2964,120.77662,28.07691,14
2965,120.622368,27.991469,6
2966,120.81717,27.90319,7
2967,120.70507,27.92614,13
2968,120.6546,28.02802,2
2969,120.54971,27.97953,6
2970,120.57364,27.9567,11
